A,0,0,-0.190625,0.239583333,-0.278125,0.545833333,-0.277083333,0.801041667,-0.21875,1,-0.0875,0.702083333,-0.020833333,0.901041667,-0.04375,0.708333333,-0.072916667,0.55625,0.073958333,0.628125,0.144791667,0.809375,0.075,0.56875,0.019791667,0.435416667,0.230208333,0.539583333,0.291666667,0.709375,0.196875,0.482291667,0.136458333,0.358333333,0.373958333,0.43125,0.410416667,0.586458333,0.326041667,0.440625,0.277083333,0.346875,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.180315552,0.223140496,-0.199849737,0.548459805,-0.157776108,0.805409467,-0.172051089,1,-0.0202855,0.700225394,0.071374906,0.878287002,0.003005259,0.67768595,-0.045078888,0.571750563,0.137490609,0.617580766,0.214124718,0.77310293,0.084898573,0.532682194,0.03906837,0.480090158,0.259203606,0.51014275,0.342599549,0.647633358,0.191585274,0.439519159,0.143501127,0.383170548,0.376408715,0.39444027,0.422990233,0.486851991,0.301277235,0.359128475,0.259203606,0.321562735,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.264650284,0.193761815,-0.420604915,0.506616257,-0.415879017,0.800567108,-0.314744802,1,-0.187145558,0.7268431,-0.148393195,0.918714556,-0.172022684,0.684310019,-0.178638941,0.551039698,0.006616257,0.674858223,0.034971645,0.851606805,-0.024574669,0.574669187,-0.034971645,0.482986767,0.180529301,0.600189036,0.200378072,0.748582231,0.118147448,0.491493384,0.103969754,0.414933837,0.355387524,0.506616257,0.342155009,0.638941399,0.270321361,0.468809074,0.263705104,0.406427221,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.261971831,0.20657277,-0.411267606,0.518309859,-0.400938967,0.809389671,-0.293896714,1,-0.172769953,0.730516432,-0.131455399,0.919248826,-0.161502347,0.688262911,-0.169953052,0.555868545,0.018779343,0.676056338,0.048826291,0.85258216,-0.015023474,0.581220657,-0.028169014,0.487323944,0.191549296,0.598122066,0.210328638,0.746478873,0.123943662,0.496713615,0.107981221,0.418779343,0.362441315,0.502347418,0.350234742,0.637558685,0.275117371,0.470422535,0.269483568,0.407511737,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.265116279,0.2,-0.415813953,0.518139535,-0.40372093,0.809302326,-0.298604651,1,-0.172093023,0.730232558,-0.133023256,0.920930233,-0.16,0.68372093,-0.165581395,0.548837209,0.019534884,0.673488372,0.052093023,0.853023256,-0.011162791,0.573953488,-0.021395349,0.480930233,0.191627907,0.595348837,0.214883721,0.742325581,0.12744186,0.489302326,0.114418605,0.415813953,0.36372093,0.498604651,0.35627907,0.637209302,0.279069767,0.467906977,0.271627907,0.40372093,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.258572753,0.21223355,-0.400370714,0.528266914,-0.386468953,0.813716404,-0.278962002,1,-0.16218721,0.733086191,-0.12326228,0.91102873,-0.151065802,0.681186284,-0.158480074,0.554216867,0.02965709,0.675625579,0.060240964,0.841519926,-0.002780352,0.571825765,-0.015755329,0.482854495,0.201112141,0.594068582,0.220574606,0.730305839,0.134383689,0.482854495,0.116774791,0.411492122,0.370713624,0.49304912,0.362372567,0.62557924,0.286376274,0.462465246,0.277108434,0.400370714,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.253787879,0.214962121,-0.402462121,0.528409091,-0.392992424,0.815340909,-0.273674242,1,-0.154356061,0.744318182,-0.113636364,0.918560606,-0.144886364,0.693181818,-0.152462121,0.565340909,0.036931818,0.682765152,0.072916667,0.853219697,0.002840909,0.583333333,-0.012310606,0.492424242,0.207386364,0.598484848,0.234848485,0.736742424,0.140151515,0.491477273,0.120265152,0.421401515,0.37594697,0.495265152,0.372159091,0.632575758,0.290719697,0.466856061,0.275568182,0.403409091,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.19895288,0.247120419,-0.280628272,0.551832461,-0.270157068,0.804188482,-0.22513089,1,-0.090052356,0.70052356,-0.02408377,0.89947644,-0.051308901,0.712041885,-0.081675393,0.560209424,0.071204188,0.627225131,0.138219895,0.811518325,0.064921466,0.57486911,0.014659686,0.439790576,0.22617801,0.541361257,0.279581152,0.716230366,0.183246073,0.489005236,0.126701571,0.361256545,0.368586387,0.434554974,0.397905759,0.593717277,0.315183246,0.447120419,0.269109948,0.352879581,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.274280576,0.158273381,-0.399280576,0.485611511,-0.404676259,0.789568345,-0.438848921,1,-0.208633094,0.726618705,-0.207733813,0.907374101,-0.23381295,0.65557554,-0.214028777,0.599820144,-0.017985612,0.676258993,-0.035971223,0.826438849,-0.107913669,0.536870504,-0.079136691,0.548561151,0.143884892,0.598920863,0.127697842,0.717625899,0.026079137,0.457733813,0.047661871,0.467625899,0.301258993,0.526978417,0.273381295,0.614208633,0.170863309,0.435251799,0.178956835,0.410071942,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.273182957,0.18128655,-0.443609023,0.488721805,-0.488721805,0.776942356,-0.497911445,1,-0.255639098,0.766917293,-0.227234754,0.928153718,-0.243943191,0.685045948,-0.248955723,0.629908104,-0.047619048,0.711779449,-0.023391813,0.86299081,-0.090225564,0.564745196,-0.105263158,0.588972431,0.13700919,0.643274854,0.168755221,0.762740184,0.069340017,0.497911445,0.047619048,0.523809524,0.305764411,0.581453634,0.339181287,0.664995823,0.240601504,0.481203008,0.217209691,0.466165414,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.336842105,0.115789474,-0.610526316,0.447368421,-0.747368421,0.731578947,-0.815789474,0.963157895,-0.489473684,0.789473684,-0.6,1,-0.542105263,0.736842105,-0.468421053,0.605263158,-0.278947368,0.821052632,-0.384210526,0.994736842,-0.342105263,0.657894737,-0.278947368,0.6,-0.047368421,0.815789474,-0.157894737,0.984210526,-0.152631579,0.668421053,-0.089473684,0.610526316,0.2,0.773684211,0.084210526,0.936842105,0.042105263,0.705263158,0.078947368,0.626315789,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.354679803,0.078817734,-0.640394089,0.433497537,-0.773399015,0.729064039,-0.881773399,0.950738916,-0.527093596,0.738916256,-0.655172414,0.945812808,-0.57635468,0.665024631,-0.487684729,0.532019704,-0.325123153,0.798029557,-0.448275862,0.985221675,-0.374384236,0.645320197,-0.280788177,0.566502463,-0.093596059,0.812807882,-0.226600985,1,-0.187192118,0.674876847,-0.103448276,0.581280788,0.15270936,0.802955665,0.02955665,0.975369458,0,0.748768473,0.049261084,0.655172414,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.345,0.11,-0.615,0.475,-0.74,0.77,-0.83,1,-0.47,0.785,-0.6,0.97,-0.52,0.675,-0.435,0.555,-0.255,0.825,-0.4,0.99,-0.335,0.64,-0.245,0.59,-0.025,0.82,-0.16,0.975,-0.135,0.65,-0.055,0.595,0.22,0.78,0.1,0.925,0.06,0.7,0.115,0.625,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.392857143,0.076530612,-0.719387755,0.403061224,-0.887755102,0.683673469,-1,0.913265306,-0.612244898,0.765306122,-0.765306122,0.918367347,-0.658163265,0.632653061,-0.556122449,0.510204082,-0.392857143,0.831632653,-0.551020408,0.959183673,-0.459183673,0.617346939,-0.362244898,0.581632653,-0.147959184,0.857142857,-0.301020408,0.989795918,-0.255102041,0.663265306,-0.163265306,0.62755102,0.102040816,0.846938776,-0.030612245,0.959183673,-0.051020408,0.734693878,0.015306122,0.68877551,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.313636364,0.109090909,-0.545454545,0.477272727,-0.636363636,0.777272727,-0.704545455,1,-0.404545455,0.759090909,-0.481818182,0.968181818,-0.431818182,0.690909091,-0.363636364,0.554545455,-0.2,0.786363636,-0.290909091,0.968181818,-0.259090909,0.636363636,-0.186363636,0.568181818,0.018181818,0.777272727,-0.077272727,0.95,-0.077272727,0.636363636,-0.013636364,0.559090909,0.25,0.736363636,0.154545455,0.895454545,0.104545455,0.672727273,0.140909091,0.586363636,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.344238976,0.106685633,-0.658605974,0.411095306,-0.795163585,0.731152205,-0.719772404,1,-0.449502134,0.776671408,-0.60455192,0.981507824,-0.522048364,0.66002845,-0.438122333,0.608819346,-0.244665718,0.79658606,-0.385490754,0.971550498,-0.321479374,0.590327169,-0.247510669,0.590327169,-0.031294452,0.79658606,-0.167852063,0.981507824,-0.13371266,0.60455192,-0.058321479,0.577524893,0.196301565,0.779516358,0.065433855,0.93883357,0.041251778,0.66571835,0.099573257,0.59601707,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.351898734,0.239240506,-0.6,0.539240506,-0.713924051,0.793670886,-0.62278481,1,-0.205063291,0.987341772,-0.492405063,0.989873418,-0.434177215,0.681012658,-0.325316456,0.659493671,-0.026582278,0.973417722,-0.307594937,0.936708861,-0.26835443,0.594936709,-0.15443038,0.624050633,0.153164557,0.908860759,-0.103797468,0.897468354,-0.105063291,0.567088608,0.012658228,0.570886076,0.324050633,0.801265823,0.110126582,0.826582278,0.050632911,0.597468354,0.136708861,0.565822785,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.330798479,0.195183777,-0.57287706,0.510773131,-0.661596958,0.785804816,-0.566539924,1,-0.210392902,0.892268695,-0.465145754,0.965779468,-0.409378961,0.659062104,-0.306717364,0.633713561,-0.02661597,0.878326996,-0.294043093,0.932826362,-0.261089987,0.571609632,-0.145754119,0.585551331,0.154626109,0.830164766,-0.093789607,0.906210393,-0.089987326,0.54626109,0.027883397,0.534854246,0.330798479,0.747782003,0.120405577,0.836501901,0.067173638,0.580481622,0.152091255,0.527249683,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.335031847,0.197452229,-0.58089172,0.508280255,-0.67133758,0.78089172,-0.598726115,1,-0.207643312,0.904458599,-0.464968153,0.974522293,-0.408917197,0.666242038,-0.304458599,0.622929936,-0.029299363,0.891719745,-0.298089172,0.931210191,-0.257324841,0.58089172,-0.141401274,0.587261146,0.147770701,0.844585987,-0.107006369,0.912101911,-0.103184713,0.56433121,0.014012739,0.543949045,0.322292994,0.761783439,0.108280255,0.847133758,0.048407643,0.597452229,0.129936306,0.537579618,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.314505777,0.19127086,-0.56097561,0.500641849,-0.653401797,0.775353017,-0.587933248,1,-0.242618742,0.831835687,-0.441591784,0.931964056,-0.386392811,0.634146341,-0.300385109,0.596919127,-0.066752246,0.82156611,-0.279845956,0.922978177,-0.249037227,0.575096277,-0.150192555,0.572528883,0.110397946,0.783055199,-0.086007702,0.902439024,-0.082156611,0.557124519,0.020539153,0.532734275,0.297817715,0.715019255,0.124518614,0.824133504,0.077021823,0.57381258,0.150192555,0.51732991,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.348399247,0.076271186,-0.619585687,0.427495292,-0.770244821,0.728813559,-0.896421846,0.95480226,-0.5,0.760828625,-0.643126177,0.975517891,-0.552730697,0.677966102,-0.47834275,0.615819209,-0.259887006,0.796610169,-0.43220339,1,-0.371939736,0.63559322,-0.274011299,0.607344633,-0.029190207,0.767419962,-0.177966102,0.949152542,-0.165725047,0.603578154,-0.078154426,0.569679849,0.202448211,0.72787194,0.080037665,0.865348399,0.040489642,0.639359699,0.099811676,0.603578154,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.336414048,0.144177449,-0.595194085,0.445471349,-0.744916821,0.737523105,-0.890942699,0.93715342,-0.506469501,0.76155268,-0.621072089,1,-0.530499076,0.731977819,-0.473197782,0.637707948,-0.3012939,0.785582255,-0.401109057,0.979667283,-0.33271719,0.652495379,-0.290203327,0.634011091,-0.085027726,0.774491682,-0.166358595,0.953789279,-0.144177449,0.643253235,-0.101663586,0.608133087,0.133086876,0.748613678,0.057301294,0.918669131,0.024029575,0.702402957,0.053604436,0.632162662,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.351602896,0.058945191,-0.654601861,0.392967942,-0.826266805,0.709410548,-0.981385729,0.919338159,-0.549120993,0.729058945,-0.694932782,0.981385729,-0.584281282,0.680455016,-0.511892451,0.594622544,-0.317476732,0.780765253,-0.474663909,1,-0.395036194,0.633919338,-0.318510858,0.605997932,-0.087900724,0.776628749,-0.22647363,0.945191313,-0.188210962,0.596690796,-0.117890383,0.573940021,0.142709411,0.763185109,0.020682523,0.892450879,0.002068252,0.656670114,0.058945191,0.619441572,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.35037594,0.076691729,-0.666165414,0.4,-0.846616541,0.709774436,-0.993984962,0.92481203,-0.544360902,0.730827068,-0.714285714,0.984962406,-0.616541353,0.70075188,-0.52481203,0.590977444,-0.336842105,0.772932331,-0.493233083,1,-0.413533835,0.646616541,-0.320300752,0.618045113,-0.109774436,0.783458647,-0.257142857,0.969924812,-0.207518797,0.631578947,-0.112781955,0.601503759,0.136842105,0.77593985,0,0.94887218,-0.015037594,0.709774436,0.057142857,0.637593985,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.34762634,0.110260337,-0.641653905,0.422664625,-0.808575804,0.712098009,-0.940275651,0.924961715,-0.514548239,0.739663093,-0.675344564,0.981623277,-0.581929556,0.707503828,-0.500765697,0.612557427,-0.315467075,0.777947933,-0.468606432,1,-0.39050536,0.660030628,-0.301684533,0.63093415,-0.102603369,0.784073507,-0.237366003,0.972434916,-0.194486983,0.635528331,-0.110260337,0.595712098,0.127105666,0.776416539,0.012251149,0.955589587,-0.012251149,0.718223583,0.04287902,0.640122511,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.314942529,0.029885057,-0.559770115,0.379310345,-0.647126437,0.726436782,-0.75862069,0.971264368,-0.459770115,0.747126437,-0.490804598,1,-0.472413793,0.72183908,-0.428735632,0.574712644,-0.201149425,0.733333333,-0.235632184,0.951724138,-0.259770115,0.562068966,-0.220689655,0.548275862,0.04137931,0.677011494,0.011494253,0.828735632,-0.050574713,0.479310345,-0.024137931,0.470114943,0.272413793,0.610344828,0.213793103,0.704597701,0.152873563,0.474712644,0.174712644,0.442528736,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.327748691,0.051308901,-0.560209424,0.395811518,-0.642931937,0.72565445,-0.742408377,0.968586387,-0.407329843,0.771727749,-0.489005236,1,-0.471204188,0.716230366,-0.411518325,0.583246073,-0.158115183,0.753926702,-0.247120419,0.920418848,-0.272251309,0.537172775,-0.207329843,0.514136126,0.073298429,0.684816754,-0.013612565,0.792670157,-0.079581152,0.445026178,-0.02408377,0.431413613,0.292146597,0.594764398,0.191623037,0.661780105,0.109947644,0.438743455,0.142408377,0.406282723,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.346471127,0.069660862,-0.618698442,0.406049496,-0.748854262,0.70852429,-0.887259395,0.919340055,-0.478460128,0.74152154,-0.61411549,1,-0.570119157,0.715857012,-0.509624198,0.561869844,-0.231897342,0.739688359,-0.349220898,0.910174152,-0.336388634,0.544454629,-0.278643446,0.499541705,0.007332722,0.688359303,-0.101741522,0.811182401,-0.124656279,0.461044913,-0.072410632,0.436296975,0.238313474,0.615948671,0.12923923,0.698441797,0.070577452,0.465627864,0.099908341,0.427131072,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.354609929,0.104356636,-0.602836879,0.43768997,-0.729483283,0.736575481,-0.833839919,0.974670719,-0.442755826,0.814589666,-0.576494428,1,-0.534954407,0.714285714,-0.459979737,0.629179331,-0.19858156,0.804457953,-0.338399189,0.922998987,-0.328267477,0.5704154,-0.235055724,0.563323202,0.027355623,0.72745694,-0.098277609,0.789260385,-0.137791287,0.473150963,-0.060790274,0.490374873,0.227963526,0.62816616,0.105369807,0.657548126,0.037487335,0.45491388,0.095238095,0.456940223,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.345537757,0.080091533,-0.605263158,0.429061785,-0.739130435,0.732265446,-0.868421053,0.961098398,-0.416475973,0.843249428,-0.590389016,1,-0.56979405,0.736842105,-0.489702517,0.61784897,-0.180778032,0.845537757,-0.366132723,0.910755149,-0.359267735,0.537757437,-0.256292906,0.52402746,0.056064073,0.770022883,-0.106407323,0.78375286,-0.14187643,0.443935927,-0.058352403,0.441647597,0.275743707,0.655606407,0.136155606,0.655606407,0.057208238,0.437070938,0.104118993,0.425629291,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.261001517,0.209408194,-0.429438543,0.494688923,-0.487101669,0.781487102,-0.437025797,1,-0.229135053,0.745068285,-0.247344461,0.963581184,-0.248861912,0.705614568,-0.233687405,0.611532625,-0.042488619,0.705614568,-0.063732929,0.880121396,-0.095599393,0.582701062,-0.094081942,0.556904401,0.142640364,0.647951442,0.138088012,0.804248862,0.068285281,0.525037936,0.068285281,0.493171472,0.323216995,0.570561457,0.329286798,0.722306525,0.238239757,0.53262519,0.2215478,0.470409712,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.29048414,0.203672788,-0.459098497,0.482470785,-0.517529215,0.774624374,-0.497495826,1,-0.300500835,0.697829716,-0.300500835,0.921535893,-0.293823038,0.686143573,-0.277128548,0.590984975,-0.111853088,0.677796327,-0.113522538,0.881469115,-0.141903172,0.606010017,-0.141903172,0.562604341,0.07345576,0.646076795,0.076794658,0.826377295,0.01836394,0.557595993,0.008347245,0.495826377,0.258764608,0.597662771,0.25375626,0.767946578,0.176961603,0.585976628,0.150250417,0.497495826,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.265745008,0.222734255,-0.394777266,0.494623656,-0.414746544,0.786482335,-0.373271889,1,-0.215053763,0.709677419,-0.202764977,0.917050691,-0.20890937,0.686635945,-0.188940092,0.597542243,-0.044546851,0.680491551,-0.038402458,0.877112135,-0.064516129,0.617511521,-0.055299539,0.562211982,0.129032258,0.640552995,0.135176651,0.818740399,0.079877112,0.565284178,0.075268817,0.499231951,0.302611367,0.585253456,0.301075269,0.741935484,0.225806452,0.57296467,0.210445469,0.497695853,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.248895434,0.229749632,-0.369661267,0.499263623,-0.381443299,0.787923417,-0.365243004,1,-0.207658321,0.689248895,-0.192930781,0.905743741,-0.200294551,0.683357879,-0.189985272,0.594992636,-0.035346097,0.664212077,-0.030927835,0.858615611,-0.067746686,0.599410898,-0.063328424,0.549337261,0.136966127,0.620029455,0.136966127,0.801178203,0.070692194,0.550810015,0.063328424,0.475699558,0.304860088,0.553755523,0.303387334,0.730486009,0.220913108,0.565537555,0.195876289,0.487481591,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.282970551,0.291933419,-0.404609475,0.536491677,-0.421254802,0.802816901,-0.412291933,1,-0.235595391,0.724711908,-0.241997439,0.930857875,-0.265044814,0.745198464,-0.270166453,0.653008963,-0.081946223,0.696542894,-0.108834827,0.889884763,-0.152368758,0.656850192,-0.149807939,0.583866837,0.075544174,0.661971831,0.04865557,0.830985915,-0.024327785,0.609475032,-0.024327785,0.535211268,0.234314981,0.609475032,0.208706786,0.774647887,0.117797695,0.633802817,0.09731114,0.554417414,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.317406143,0.136518771,-0.501706485,0.409556314,-0.556313993,0.692832765,-0.607508532,0.921501706,-0.450511945,0.720136519,-0.460750853,1,-0.38225256,0.80887372,-0.354948805,0.651877133,-0.245733788,0.730375427,-0.232081911,0.989761092,-0.201365188,0.703071672,-0.23890785,0.580204778,-0.054607509,0.692832765,-0.030716724,0.897610922,-0.044368601,0.614334471,-0.09556314,0.508532423,0.136518771,0.631399317,0.146757679,0.740614334,0.109215017,0.552901024,0.064846416,0.481228669,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.338842975,0.096418733,-0.545454545,0.391184573,-0.608815427,0.691460055,-0.683195592,0.917355372,-0.515151515,0.713498623,-0.531680441,0.986225895,-0.429752066,0.812672176,-0.391184573,0.655647383,-0.289256198,0.741046832,-0.261707989,1,-0.20661157,0.699724518,-0.250688705,0.561983471,-0.082644628,0.716253444,-0.038567493,0.922865014,-0.035812672,0.61707989,-0.08815427,0.495867769,0.129476584,0.663911846,0.165289256,0.815426997,0.137741047,0.592286501,0.071625344,0.49862259,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.325259516,0.138408304,-0.501730104,0.415224913,-0.546712803,0.709342561,-0.595155709,0.934256055,-0.44982699,0.709342561,-0.442906574,1,-0.366782007,0.799307958,-0.352941176,0.636678201,-0.238754325,0.716262976,-0.214532872,0.989619377,-0.183391003,0.698961938,-0.221453287,0.577854671,-0.041522491,0.678200692,-0.006920415,0.892733564,-0.020761246,0.602076125,-0.062283737,0.487889273,0.15916955,0.615916955,0.173010381,0.75432526,0.134948097,0.560553633,0.093425606,0.477508651,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.334494774,0.146341463,-0.526132404,0.411149826,-0.578397213,0.700348432,-0.634146341,0.926829268,-0.477351916,0.721254355,-0.484320557,0.993031359,-0.397212544,0.81184669,-0.3728223,0.651567944,-0.264808362,0.735191638,-0.25087108,1,-0.209059233,0.710801394,-0.24738676,0.581881533,-0.066202091,0.700348432,-0.041811847,0.905923345,-0.045296167,0.620209059,-0.097560976,0.505226481,0.128919861,0.634146341,0.146341463,0.74912892,0.111498258,0.550522648,0.059233449,0.473867596,,,,,,,,,,,,,,,,,,,,,
A,0,0,-0.316151203,0.151202749,-0.501718213,0.419243986,-0.567010309,0.697594502,-0.615120275,0.920962199,-0.446735395,0.721649485,-0.463917526,1,-0.391752577,0.807560137,-0.371134021,0.652920962,-0.240549828,0.725085911,-0.240549828,0.989690722,-0.209621993,0.704467354,-0.240549828,0.587628866,-0.048109966,0.687285223,-0.027491409,0.907216495,-0.037800687,0.621993127,-0.082474227,0.512027491,0.144329897,0.621993127,0.158075601,0.75257732,0.120274914,0.556701031,0.075601375,0.47766323,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
